int	string	string	string	string
27	Activity - SignItem	9qou8rs7pytu6-n6_pytu	day	Day 4
28	Activity - SignItem2	9qou8rs7l1hm13-n35_l1hm	day	Day 1
29	Activity - SignPanel	9qou8rs7pytu5-n1_tvvq	okBtn	OK
30	Activity - SignPanel	9qou8rs7pytu5-n3_lrcq	nextTip	OK
31	Activity - WelfareMain	9qou8rs7rrsje-n4_hh76	title	Daily Welfare
32	ArtistDic - actorBg	aeg3jnlem8at11-n41_m8at	title	Title
33	ArtistDic - ArtistDicUI	aeg3jnlem8atq-n7_m8at	title	COST
34	ArtistDic - ArtistDicUI	aeg3jnlem8atq-n22_m8at	ScreenBtn	SCREEN
35	ArtistDic - ArtistDicUI	aeg3jnlem8atq-n30_m8at	type1	Star Rank
36	Building - BuildFloorAlert	d062jvkgcpc911m-n7_cpc9	alert_title	Building expansion consumes
37	ArtistDic - ArtistDicUI	aeg3jnlem8atq-n31_m8at	type2	Star Rank
38	ArtistDic - ArtistDicUI	aeg3jnlem8atq-n32_m8at	type3	Star Rank
39	ArtistDic - ArtistDicUI	aeg3jnlem8atq-n33_m8at	type4	Star Rank
40	ArtistDic - ArtistDicUI	aeg3jnlem8atq-n34_m8at	type5	Star Rank
41	ArtistDic - ArtistList	aeg3jnlem8at14-n24_8hl1	noTip	Locked
42	ArtistDic - ArtistShow	aeg3jnlem8atr-n17_m8at	nameTip1	First:
43	ArtistDic - ArtistShow	aeg3jnlem8atr-n18_m8at	nameTip2	First:
44	ArtistDic - ArtistShow	aeg3jnlem8atr-n23_m8at	notHired	Locked
45	ArtistDic - ArtistShow	aeg3jnlem8atr-n24_m8at	name	Name
46	ArtistDic - ArtistShow	aeg3jnlem8atr-n34_m8at	tip1	Access
47	ArtistDic - ArtistShow	aeg3jnlem8atr-n35_m8at	tip2	Available
48	Building - BuildRoomTips	d062jvkgi24u12c-n31_i24u	effectText2	Upgrade effect
49	ArtistDic - ArtistShow	aeg3jnlem8atr-n51_m8at-prompt	input	Input
50	ArtistDic - ArtistShow	aeg3jnlem8atr-n52_m8at	sendBtn	SEND
51	ArtistDic - ArtistShow	aeg3jnlem8atr-n53_m8at	detailsBtn	DETAILS
52	ArtistDic - ArtistShow	aeg3jnlem8atr-n56_8hl1	tip3	Access
53	ArtistDic - ArtistShow	aeg3jnlem8atr-n57_8hl1	noTip	Locked
54	Bag - ActorItem	wdrb9z06n9f05-n111_qz6z	title	ActorItem
55	Building - BuildRoomUpgrade	d062jvkg8zgr3o-n28_w5tk	txt_companyLevel	Unlock when company reaches Lv.10
56	Bag - BagItemInfo	wdrb9z06n9f00-n80_ow2j	labItem	Flashlight
57	Bag - BagItemInfo	wdrb9z06n9f00-n81_ow2j	txtName	Name
58	Bag - BagItemInfo	wdrb9z06n9f00-n82_ow2j	txtInfo	Activity participation voucher, can be used to redeem gift package.
59	Bag - BagItemInfo	wdrb9z06n9f00-n85_ow2j	btnSale	SELL
60	Bag - BagItemInfo	wdrb9z06n9f00-n86_ow2j	btnUse	USE
61	Bag - BagItemInfo	wdrb9z06n9f00-n114_7yfc	btnInfo	DETAILS
62	Bag - BagItemInfo	wdrb9z06n9f00-n103_ow2j	btnResolve	RESOLVE
63	Bag - BagItemInfo	wdrb9z06n9f00-n104_ow2j	btnGive	SEND
64	Bag - BagItemInfo	wdrb9z06n9f00-n105_ow2j	btnCompound	COMPOUND
65	Bag - BagMainPanel	wdrb9z06n9f02-n4_n8uo-0	listTab	Products
66	Bag - BagMainPanel	wdrb9z06n9f02-n4_n8uo-1	listTab	Items
67	Bag - BagMainPanel	wdrb9z06n9f02-n4_n8uo-2	listTab	Property
68	Bag - BagMainPanel	wdrb9z06n9f02-n4_n8uo-3	listTab	Contract
69	Bag - BagMainPanel	wdrb9z06n9f02-n67_xl2j	n67	DEPOT
70	Building - NextLevelProp	d062jvkgcpc911c-n17_cpc9	title	Next grade effect
71	Bag - btnTab	wdrb9z06kvagr-n4	title	Title
72	Bag - MarketLabAsset	wdrb9z06nd2w11-n3_hz8v	title	9990k
73	Bag - PactItem	wdrb9z06n9f09-n34_hefl	n34	Compound
74	Bag - SystemSelectActorPanel	wdrb9z06n9f03-n71_hxi2	title	Select Actor
75	Bag - SystemSelectActorPanel	wdrb9z06n9f03-n79_swip	tipNoActor	No available actor
76	Building - btn_buildFloor	d062jvkgcpc911k-n7_cpc9	Title	Expand floor 1
77	Building - btn_buildRoom	d062jvkg8zgr3n-n9_mmlr	Title	BUILD
78	Building - btn_confirm	d062jvkgcpc911e-n4_cpc9	Title	OK
79	Building - btn_levelup	d062jvkgcpc911d-n4_cpc9	Title	UPGRADE
80	Building - btn_roomBuild	d062jvkgw5tk11y-n7_cpc9	Title	BUILD
81	Building - roomInfoItem	d062jvkgcpc911i-n7_cpc9	room_level	Buildable: 1/5
82	Building - btn_roomExpand	d062jvkgw5tk11z-n7_cpc9	Title	Expand floor 1
83	Building - btn_roomTitle	d062jvkg8zgr3m-n4	title	Cinema Lv.5
84	Building - BtnNpcTips	d062jvkggy5h13r-n2_yru4	title	Trainer
85	Building - BuildRoom	d062jvkgor9t1-n33_xw64	buildFloorInfo	Unlock when company reaches Lv.99
86	Common - AssetItem	txcuvopddtlg2n-n4_cpc9	Title	2144k
87	Building - BuildRoomTips	d062jvkgi24u12c-n30_i24u	effectText1	Building Effect:
88	Building - BuildRoomTips	d062jvkgi24u12c-n36_fv9e	effectValue1	Building Effect:
89	Building - BuildRoomTips	d062jvkgi24u12c-n33_fv9e	effectText2	Upgrade Effect:
90	Building - BuildRoomTips	d062jvkgi24u12c-n35_fv9e	effectValue2	Building Effect:
91	Building - BuildRoomUpgrade	d062jvkg8zgr3o-n29_w5tk	txt_name	Cinema
92	Building - BuildRoomUpgrade	d062jvkg8zgr3o-n43_9zjb	maxLevelDesc	Already reached max level
93	Building - BuildUpgradePropitem	d062jvkgfv9e13e-n20_w5tk	title	Box-office [color=#e3b121]20%[/color]
94	Building - LevelupNextProp	d062jvkg9zjb13j-n17_cpc9	title	Lv.99
95	Building - CurLevelProp	d062jvkgcpc911b-n17_cpc9	title	Lv.99
96	Building - propitem	d062jvkgcpc911a-n20_w5tk	title	Increase 20% to box-office
97	Building - roomInfoItem	d062jvkgcpc911i-n6_cpc9	room_title	RoomName
98	Building - roomInfoLockItem	d062jvkgcpc911j-n23_cpc9	room_title	Cinema
99	Building - roomInfoLockItem	d062jvkgcpc911j-n28_cpc9	reason	Building is full
100	Building - UpgradeSuccessGroup	d062jvkgui5j13w-n6_cpc9	roomName	Upgrade Cinema
101	Common - ItemCellView	txcuvopdjdsf11-n60_jdsf	title	100
102	Common - ActorLvBreaktUI	txcuvopdlvexed-n15_dphp	desc	Maximum gold accumulation
103	Building - BuildRoomUpgradeSuccess	d062jvkgcpc911n-n6_cpc9	roomName	Cinema upgraded!
104	Common - ActorSelectItem	txcuvopdq41hga-n111_qz6z	title	Abraham
105	Common - ActorSelectItem	txcuvopdq41hga-n131_r5sp	skillExp	Abraham
106	Common - BtnConfirm	txcuvopdsc1s30-n4_cpc9	Title	OK
107	Common - BtnGreen	txcuvopdj3a33m-n4_cpc9	Title	GO
108	Common - ProgressBarYellow	txcuvopdfawn4x-n2_fawn	value	TEXT
109	Common - BtnYellow	txcuvopdj3a33l-n4_cpc9	title	OK
110	Common - ButtonBlueSmall	txcuvopdx9zq4k-n2_x9zq	title	TEXT
111	Common - ButtonCost	txcuvopdw1srd0-n6_k1jx	title	TRAIN
112	Common - ButtonCostPurple	txcuvopdq41hg7-n6_pspr	title	Title
113	Common - Slider	txcuvopdnsfy29-n9_nsfy	n5	
114	Common - ButtonCostYellow	txcuvopdq41hg8-n6_pspr	title	Title
115	Common - ButtonDoubleLabel	txcuvopdw1srd3-n6_k1jx	title	TRAIN
116	Common - ButtonTipBlue	txcuvopdx9zq4s-n1_fawn	text	TEXT
117	Common - ButtonTipYellow	txcuvopdfawn4u-n2_fawn	title	TEXT
118	Common - ButtonYellowIconBig	txcuvopdrrsjaa-n2_x9zq	title	Welfare
119	Common - SystemAddFansMessage	txcuvopdfbam2m-n10_fbam	n10	Click anywhere to continue
120	Common - CommonAssetItem	txcuvopdib9zb5-n19_mk9y	num	[color=#e3b121]Item[/color]/
121	Common - CommonButton	txcuvopdoapb9z-n1_hz3m	title	TITLE
122	Common - CommonItem	txcuvopdcwjyav-n9_tpm8	title	[color=#e3b121]145145[/color]/145
123	Common - CommonItem_70	txcuvopdui5jt23o-n9_tpm8	title	[color=#e3b121]145145[/color]/145
124	Common - FunctionItem	txcuvopdcwjyax-n2_hh76	title	Magnifier
125	Common - ButtonBlueBig	txcuvopdx9zq4n-n2_x9zq	text	TEXT
126	Common - GetWayAlert	txcuvopde57g2b-n12_o11z	lbl	You can gain this by:
127	Common - GetWayAlert	txcuvopde57g2b-n9_cpc9	descTxt	There is a chance to finish an order|n|or a fan tour
128	Common - GetWayAlert	txcuvopde57g2b-n19_o11z	n19	Need:
129	Common - GetWayAlert	txcuvopde57g2b-n24_f7zd	assetNum	105K
130	Common - GetWayItem	txcuvopde57g2e-n23_o11z	title	Movie
131	Common - ItemInfo	txcuvopddo33t235-n6_h9c1	name	MEDALS
132	Common - SystemMovieInfoPanel	txcuvopdx9zq4c-n8_kk9x	name	Tycoon and Mermaid 3
133	Common - ItemInfo	txcuvopddo33t235-n8_h9c1	num	have:9999
134	Common - ItemInfo	txcuvopddo33t235-n12_h9c1	desc	It‘s going to be on for another 9 days.It‘s going to be on for another 9 days.It‘s going to be on for another 9 days.It‘s going to be on for another 9 days.
135	Common - SystemMovieInfoPanel	txcuvopdx9zq4c-n9_kk9x	time	143min
136	Common - ItemInfo	txcuvopddo33t235-n13_h9c1	way	It‘s going to be on for another 9 days.It‘s going to be on for another 9 days.It‘s going to be on for another 9 days.
137	Common - ItemInfo	txcuvopdth3bt236-n6_h9c1	name	MEDALS
138	Common - SystemMovieInfoPanel	txcuvopdx9zq4c-n10_kk9x	n10	Media Evalution
139	Common - ItemInfo	txcuvopdth3bt236-n8_h9c1	num	have:9999
140	Common - SystemMovieInfoPanel	txcuvopdx9zq4c-n11_kk9x	n11	Audience Evalution
141	Common - ItemInfo	txcuvopdth3bt236-n12_h9c1	desc	It‘s going to be on for another 9 days.It‘s going to be on for another 9 days.It‘s going to be on for another 9 days.It‘s going to be on for another 9 days.
142	Common - ItemInfo	txcuvopdth3bt236-n13_h9c1	way	It‘s going to be on for another 9 days.It‘s going to be on for another 9 days.It‘s going to be on for another 9 days.
143	Common - MovieInfoItem	txcuvopdcvs8d0-n62_jakw	boxOffice	6 million
144	Common - OscarDanmuContent	txcuvopdenjffr-n59_ifoc	title	
145	Common - SystemMovieInfoPanel	txcuvopdx9zq4c-n18_kk9x	story	Cast:
146	Common - PlayerMovieInfo	txcuvopdcvs8cq-n69_jakw	n69	Hit
147	Common - SystemMovieInfoPanel	txcuvopdx9zq4c-n20_kk9x	n20	Cast:
148	Common - PlayerMovieInfo	txcuvopdq41hg5-n69_jakw	n69	Hit
149	Common - ButtonPurpleBig	txcuvopdx9zq4m-n2_x9zq	text	TEXT
150	Common - ProgressBarBlue	txcuvopdfawn4y-n2_fawn	value	TEXT
151	Common - CommonItem_70	txcuvopdfx2gt23m-n9_tpm8	title	
152	Common - ProgressBarMain	txcuvopdhh7651-n2_fawn	value	TEXT
153	Common - ProgressBarRed	txcuvopdfawn4v-n2_fawn	value	TEXT
154	Common - ProgressBarYellow	txcuvopddm31t22b-n2_fawn	title	Title
155	Common - SystemMovieInfoPanel	txcuvopdx9zq4c-n23_kk9x	n23	Award won:
156	Common - ProperText	txcuvopdcvs8d8-n58_cvs8	title	Game level:
157	Common - SystemMovieInfoPanel	txcuvopdx9zq4c-n32_kk9x	n32	Click anywhere to continue
158	Common - RankMovieInfoPanel	txcuvopdcvs8cs-n14_r8ay	name	Crazy stone
159	Common - RankMovieInfoPanel	txcuvopdcvs8cs-n63_l814	time	129 min
160	Common - RankMovieInfoPanel	txcuvopdcvs8cs-n67_l814	n67	Media Evaluation:
161	Common - RankMovieInfoPanel	txcuvopdcvs8cs-n69_l814	n69	Audience Evaluation:
162	Common - RankMovieInfoPanel	txcuvopdcvs8cs-n74_l814	n74	Cast:
163	Common - RankMovieInfoPanel	txcuvopdcvs8cs-n84_l814	n84	Click anywhere to continue
164	Common - RankMovieInfoPanel	txcuvopdcvs8cs-n91_cvs8	Title	Information
165	Common - RankMovieInfoPanel	txcuvopdcvs8cs-n92_cvs8	filmtype2	Fantasy/Motion
166	Common - RankMovieInfoPanel	txcuvopdcvs8cs-n96_cvs8	boxOffice	99999 million
167	Common - ButtonPurpleSmall	txcuvopdx9zq4l-n2_x9zq	text	TEXT
168	Common - RankMovieInfoPanel	txcuvopdcvs8cs-n99_cvs8	filmType	Crazy
169	Common - RankPlayerInfo	txcuvopdq41hg6-n24_jakw	name	Abdon
170	Common - RankPlayerInfo	txcuvopdq41hg6-n25_jakw	lv	Lv.500
171	Common - RankPlayerInfo	txcuvopdq41hg6-n26_jakw	n26	Company:
172	Common - RankPlayerInfo	txcuvopdq41hg6-n28_jakw	union	Company
173	Common - RankPlayerInfo	txcuvopdq41hg6-n58_cvs8	street	Game level:
174	Common - RankPlayerInfo	txcuvopdq41hg6-n62_cvs8	actor	Cast:
175	Common - RankPlayerInfo	txcuvopdq41hg6-n63_cvs8	build	Building layer:
176	Common - RankPlayerInfo	txcuvopdq41hg6-n64_cvs8	market	Market occupied:
177	Common - RankPlayerInfo	txcuvopdcvs8ck-n24_jakw	name	Abdon
178	Common - RankPlayerInfo	txcuvopdcvs8ck-n25_jakw	lv	Lv.500
179	Common - RankPlayerInfo	txcuvopdcvs8ck-n26_jakw	n26	Company:
180	Common - ButtonYellowBig	txcuvopdx9zq4r-n2_x9zq	text	LOGIN
181	Common - RankPlayerInfo	txcuvopdcvs8ck-n28_jakw	union	Company
182	Common - RankPlayerInfo	txcuvopdcvs8ck-n58_cvs8	street	Game level:
183	Common - RankPlayerInfo	txcuvopdcvs8ck-n62_cvs8	actor	Number of artists:
184	Common - RankPlayerInfo	txcuvopdcvs8ck-n63_cvs8	build	Construction layer:
185	Common - RankPlayerInfo	txcuvopdcvs8ck-n64_cvs8	market	Market occupation:
186	Common - RankPlayerInfo	txcuvopdcvs8ck-n66_cvs8	signature	This person didn't leave a messege, just like a closed book~
187	Common - RankPlayerInfoPanel	txcuvopdcvs8cj-n21_jakw	title	Information
188	Common - RankRenamePanel	txcuvopdcvs8cl-n59_o11z	titleName	Rename Company
189	Common - RankRenamePanel	txcuvopdcvs8cl-n63_o11z	btn_rename	RENAME
190	Common - RankRenamePanel	txcuvopdcvs8cl-n65_o11z-prompt	inputName	Enter content here
191	Common - RankRenamePanel	txcuvopdcvs8cl-n69_8p71	txtContent	Choose an unique name for yourself! Note that you can only rename once a week
192	Common - SkillEffectUI	txcuvopdi2p1ap-n15_dphp	desc	Maximum gold[color=#ff8c00] accumulation[/color]
193	Common - ButtonYellowSmall	txcuvopdx9zq4j-n2_x9zq	text	LOGIN
194	Common - SkillEffectUI	txcuvopdi2p1ap-n16_dphp	title	Increase coin earning speed
195	Common - Slider	txcuvopdnsfy29-n16_kxf1	title	Title
196	Common - StoryItem	txcuvopdcwjyay-n81_cwjy	title	Script Name
197	Common - StreetLevelUp	txcuvopdcke2gb-n20_fv9e	btnGetAward	OK
198	Common - StreetLevelUp	txcuvopdcke2gb-n32_h67b	n32	Upgraded and rewarded
199	Common - StreetLevelUpItem	txcuvopdl40ut23c-n31_h67b	name	Block
200	Common - SystemAddFansMessage	txcuvopdfbam2m-n3_fbam	title	Benefiting from marketing
201	Common - SystemAddFansMessage	txcuvopdfbam2m-n4_fbam	content	Fans +500
202	Common - SystemAddFansMessage	txcuvopdfbam2m-n6_fbam	tip	Needs 100k more fans to upgrade
203	Common - SystemAlertGift	txcuvopdcwjyau-n4_hh76	title	Secretary Gift
204	Common - SystemAlertGift	txcuvopdcwjyau-n5_hh76	des	Hire a secretary first
205	Common - SystemAlertTextIconMessage	txcuvopdib9zb4-n2_ib9z	content	Content
206	Common - SystemGetItemMessage	txcuvopdmu1z2b-n6_mu1z	n6	Click anywhere to continue
207	Common - SystemGoOtherFunction	txcuvopdcwjyaw-n4_hh76	title	Secretary Gift
208	Common - SystemGoOtherFunction	txcuvopdcwjyaw-n5_hh76	des	Hire a secretary first
209	Common - SystemSetNumMessage	txcuvopdnsfy23-n83_osuf	content	Select items to sell
210	Common - SystemSetNumMessage	txcuvopdnsfy23-n85_qw0i	title	Set amount
211	Common - SystemSetNumMessage	txcuvopdnsfy23-n86_qw0i	okBtn	OK
212	Common - TalkBox1	txcuvopdbdbft23c-n8_e65f	title	
213	Common - Text22px	txcuvopdx9zq45-n0_x9zq	text	TEXT
214	Common - TextInput	txcuvopdenjffm-n1	title	Enter content here
215	Common - TopAssetItem	txcuvopdfv9ead-n26_dyfe	title	1455K
216	Common - YellowBtn	txcuvopdnsfy25-n6_k1jx	title	UPGRADE
217	Cooperation - CooperationAchieved	k9ycebr5w3bv1-n5_w3bv	name1	Name
218	Cooperation - CooperationAchieved	k9ycebr5w3bv1-n6_w3bv	name2	Name
219	Cooperation - CooperationAchieved	k9ycebr5w3bv1-n7_w3bv	level1	Lv.1
220	Cooperation - CooperationAchieved	k9ycebr5w3bv1-n8_w3bv	level2	Lv.1
221	Cooperation - CooperationAchieved	k9ycebr5w3bv1-n9_w3bv	remind	Click anywhere to continue
222	Cooperation - CooperationApply	k9ycebr5w3bv3-n7_w3bv	name	Abdon
223	Cooperation - CooperationApply	k9ycebr5w3bv3-n8_w3bv	msg	I hope to build cooperation with you
224	Cooperation - CooperationApply	k9ycebr5w3bv3-n9_w3bv	remind	Can only cooperate with 3 diffirent companies
225	Cooperation - CooperationApply	k9ycebr5w3bv3-n10_w3bv	title	Cooperation
226	Cooperation - CooperationEnd	k9ycebr5w3bv2-n3_w3bv	text1	Whether
227	Cooperation - CooperationEnd	k9ycebr5w3bv2-n4_w3bv	text2	Can only cooperate with 3 diffirent companies
228	Cooperation - CooperationEnd	k9ycebr5w3bv2-n6_w3bv	title	Hint
229	Cooperation - cooperationForMainUI	k9ycebr5g8fc29-n2_g8fc	iconBtn1	Coop-tasks
230	Cooperation - cooperationForMainUI	k9ycebr5g8fc29-n10_g8fc	iconBtn2	Coop-orders
231	Cooperation - cooperationForMainUI	k9ycebr5g8fc29-n11_g8fc	iconBtn3	Dollars
232	Cooperation - cooperationForMainUI	k9ycebr5g8fc29-n12_g8fc	iconBtn4	Coins
233	Cooperation - CooperationMainPanel	k9ycebr5w3bv0-n3_w3bv	title	Cooperation
234	Cooperation - CooperationMainPanel	k9ycebr5w3bv0-n9_w3bv	text1	Initial cooperation is available
235	Cooperation - CooperationMainPanel	k9ycebr5w3bv0-n10_w3bv	text2	Cooperate with friends
236	Cooperation - CooperationMainPanel	k9ycebr5w3bv0-n11_w3bv	selfId	My ID:123456789
237	Cooperation - CooperationMainPanel	k9ycebr5w3bv0-n12_w3bv	remind	Reward
238	Cooperation - CooperationMainPanel	k9ycebr5w3bv0-n13_w3bv	intro	Enter Account
239	Cooperation - CooperationMainPanel	k9ycebr5w3bv0-n14_w3bv	inviteBtn1	INVITE
240	Cooperation - CooperationMainPanel	k9ycebr5w3bv0-n25_w3bv	otherID	Input
241	Cooperation - CooperationMainPanel	k9ycebr5w3bv0-n18_w3bv	text3	Search for cooperator
242	Cooperation - CooperationMainPanel	k9ycebr5w3bv0-n25_w3bv-prompt	otherID	Enter ID
243	Cooperation - CooperationMainPanel	k9ycebr5w3bv0-n42_g8fc	introduce	If
244	Cooperation - CooperationRealtionship	k9ycebr5w3bv4-n8_w3bv	title	Cooperation
245	Cooperation - CooperationRealtionship	k9ycebr5w3bv4-n15_w3bv	name1	Name
246	Cooperation - CooperationMainPanel	k9ycebr5w3bv0-n30_w3bv	time	0:00:00
247	Cooperation - CooperationRealtionship	k9ycebr5w3bv4-n16_w3bv	name2	Name
248	Cooperation - CooperationRealtionship	k9ycebr5w3bv4-n17_w3bv	level1	Lv.1
249	Cooperation - CooperationRealtionship	k9ycebr5w3bv4-n18_w3bv	level2	Lv.1
250	Cooperation - CooperationRealtionship	k9ycebr5w3bv4-n20_w3bv	des	Finish all task and get rewards!
251	Cooperation - CooperationRewardItem	k9ycebr5w3bv5-n3_w3bv	des	Description
252	Cooperation - CooperationRewardItem	k9ycebr5w3bv5-n4_w3bv	receiveBtn	TEXT
253	Cooperation - CooperationRewardItem	k9ycebr5w3bv5-n16_w3bv	assitingText	Tip
254	Cooperation - iconBtn	k9ycebr5g8fc2a-n7_g8fc	title	Awards
255	GM - ButtonCorner	ujw583ypfv0td-n4	title	Button
256	GM - ButtonNoBG	ujw583ypcrnyi-n4	title	Button
257	GM - ButtonRect	ujw583ypc3i0h-n4	title	Button
258	GM - Checkbox	ujw583ypnb4ea-n4	title	Text
259	GM - GMAddItem	ujw583ypfv0tc-n3_fv0t	button	ADD
260	GM - GMAddItem	ujw583ypfv0tc-n1_fv0t	title	Name
261	GM - GMAddItem	ujw583ypfv0tc-n2_fv0t	describe	Description
262	GM - GMAddPage	ujw583ypfbyi9-n5_fbyi	popupButton	Pop-up
263	GM - GMAddPage	ujw583ypfbyi9-n8_fv0t	filterCheckbox	Enable filter
264	GM - GMAddPage	ujw583ypfbyi9-n12_c3i0	listTopButton	TOP
265	Cooperation - SecretaryCommon	k9ycebr5hh76d-n3_hh76	n3	Click anywhere to continue
266	GM - GMAddPage	ujw583ypfbyi9-n13_c3i0	listBottomButton	BOTTOM
267	GM - GMCmdItem	ujw583ypket7n-n3_fv0t	button	OK
268	GM - GMCmdItem	ujw583ypket7n-n11_ket7	name	Command
269	GM - GMCmdPage	ujw583ypket7k-n13_ket7-0	list	add item 1 100
270	GM - GMCmdPage	ujw583ypket7k-n13_ket7-1	list	add item 1 100
271	Cooperation - SecretaryGiftPanel	k9ycebr5hh76b-n4_hh76	title	Secretary Gift
272	GM - GMCmdPage	ujw583ypket7k-n13_ket7-2	list	add item 1 100
273	GM - GMCmdPage	ujw583ypket7k-n16_ket7	sendButton	SEND
274	GM - GMCmdPage	ujw583ypket7k-n18_ket7	clearButton	CLEAR
275	GM - GMDebugPage	ujw583ypfbyi8-n10_sy3r-0	list	Add item 1 100
276	GM - GMDebugPage	ujw583ypfbyi8-n10_sy3r-1	list	Add item 1 100
277	GM - GMDebugPage	ujw583ypfbyi8-n10_sy3r-2	list	Add item 1 100
278	GM - GMDebugPage	ujw583ypfbyi8-n11_sy3r	clearButton	CLEAR
279	GM - GMDebugPage	ujw583ypfbyi8-n12_sy3r	refreshButton	REFRESH
280	Cooperation - SecretaryGiftPanel	k9ycebr5hh76b-n5_hh76	des	Unlock after hiring a secretary
281	GM - GMDisplayTreePage	ujw583ypx6hov-n12_sy3r	refreshButton	REFRESH
282	GM - GMDisplayTreePage	ujw583ypx6hov-n15_x6ho	showSelectButton	SHOW
283	GM - GMDisplayTreePage	ujw583ypx6hov-n16_x6ho	hideSelectButton	HIDE
284	Guide - GuideFinishItem	toebkrsrgn0t17-n4_gn0t	title	Title
285	GM - GMDisplayTreePage	ujw583ypx6hov-n17_x6ho	noSelectButton	NOT SELECTED
286	GM - GMDisplayTreePage	ujw583ypx6hov-n18_x6ho	parentLayerButton	BACK
287	GM - GMDisplayTreePage	ujw583ypx6hov-n19_x6ho	setLayerButton	COLLAPSE
288	Guide - GuideMainDialog	toebkrsrhz3mw-n7_hz3m	title	Title
289	GM - GMMain	ujw583yp9nrl0-n6_c3i0	closeButton	CLOSE
290	GM - GMMenuBar	ujw583ypwl2t1-n11_nb4e-0	menuList	Add
291	GM - GMMenuBar	ujw583ypwl2t1-n11_nb4e-1	menuList	Command
292	GM - GMMenuBar	ujw583ypwl2t1-n11_nb4e-2	menuList	Select sever
293	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n4_hh76	title	Daily Welfare
294	GM - GMMenuBar	ujw583ypwl2t1-n11_nb4e-3	menuList	Module
295	GM - GMMenuBar	ujw583ypwl2t1-n11_nb4e-4	menuList	Log
296	GM - GMMenuButton	ujw583ypwl2t2-n4	title	Title
297	GM - GMPopupButton	ujw583ypm23g5-n4	title	Button
298	Guide - GuideTalkItem	toebkrsr9q7z1j-n18_9q7z	dialogr	Single column vertical row, using virtual columns
299	GM - GMPopupMenu	ujw583ypm23g4-n2-0	list	Currency
300	GM - GMPopupMenu	ujw583ypm23g4-n2-1	list	Item
301	GM - GMPopupMenu	ujw583ypm23g4-n2-2	list	Actor
302	GM - GMPopupMenu	ujw583ypm23g4-n2-3	list	Script
303	GM - GMPopupMenu_item	ujw583ypm23g3-n3	title	Item
304	GM - GMSelectServerPage	ujw583ypket7j-n2-0	list	Offical Website
305	GM - GMSelectServerPage	ujw583ypket7j-n2-1	list	Item
306	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n14_hh76	giftTitle	Secretary Gift
307	GM - GMSelectServerPage	ujw583ypket7j-n2-2	list	Actor
308	GM - GMSelectServerPage	ujw583ypket7j-n2-3	list	Script
309	GM - GMSubMenuBar	ujw583ypfbyi6-n12_nb4e-0	subMenu	Log
310	GM - GMSubMenuBar	ujw583ypfbyi6-n12_nb4e-1	subMenu	Error
311	GM - GMSubMenuBar	ujw583ypfbyi6-n12_nb4e-2	subMenu	Warm
312	GM - GMSubMenuButton	ujw583ypfbyi7-n4	title	Title
