int	string	string	string
1047	Cinema	Unlock Theater Showings for films	Extends film theater showing dates and increases earnings once films have stopped showing
1048	Cinema	Unlock Theater Showings for films	Extends film theater showing dates and increases earnings once films have stopped showing
1049	Cinema	Unlock Theater Showings for films	Extends film theater showing dates and increases earnings once films have stopped showing
1050	Cinema	Unlock Theater Showings for films	Extends film theater showing dates and increases earnings once films have stopped showing
2001	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2002	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2003	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2004	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2005	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2006	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2007	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2008	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2009	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2010	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2011	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2012	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2013	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2014	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2015	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2016	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2017	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2018	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2019	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2020	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2021	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2022	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2023	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2024	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2025	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2026	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2027	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2028	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2029	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2030	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2031	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2032	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2033	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2034	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2035	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2036	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2037	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2038	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2039	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2040	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2041	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2042	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2043	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2044	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2045	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2046	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2047	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2048	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2049	Filming Studio	Unlock Film Movie function	Increases Movie attributes
2050	Filming Studio	Unlock Film Movie function	Increases Movie attributes
3001	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3002	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3003	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3004	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3005	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3006	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3007	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3008	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3009	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3010	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3011	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3012	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3013	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3014	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3015	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3016	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3017	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3018	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3019	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3020	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3021	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3022	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3023	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3024	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3025	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3026	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3027	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3028	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3029	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3030	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3031	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3032	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3033	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3034	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3035	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3036	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3037	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3038	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3039	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3040	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3041	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3042	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3043	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3044	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3045	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3046	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3047	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3048	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3049	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
3050	Actor Department	Unlock "Artist"&"Recruit" function	Increase daily trainings and max actors you can hire
4001	Market Department	Unlock Market function	Increase max rewards from city conquering
4002	Market Department	Unlock Market function	Increase max rewards from city conquering
4003	Market Department	Unlock Market function	Increase max rewards from city conquering
4004	Market Department	Unlock Market function	Increase max rewards from city conquering
4005	Market Department	Unlock Market function	Increase max rewards from city conquering
4006	Market Department	Unlock Market function	Increase max rewards from city conquering
4007	Market Department	Unlock Market function	Increase max rewards from city conquering
4008	Market Department	Unlock Market function	Increase max rewards from city conquering
4009	Market Department	Unlock Market function	Increase max rewards from city conquering
4010	Market Department	Unlock Market function	Increase max rewards from city conquering
4011	Market Department	Unlock Market function	Increase max rewards from city conquering
4012	Market Department	Unlock Market function	Increase max rewards from city conquering
4013	Market Department	Unlock Market function	Increase max rewards from city conquering
4014	Market Department	Unlock Market function	Increase max rewards from city conquering
4015	Market Department	Unlock Market function	Increase max rewards from city conquering
4016	Market Department	Unlock Market function	Increase max rewards from city conquering
4017	Market Department	Unlock Market function	Increase max rewards from city conquering
4018	Market Department	Unlock Market function	Increase max rewards from city conquering
4019	Market Department	Unlock Market function	Increase max rewards from city conquering
4020	Market Department	Unlock Market function	Increase max rewards from city conquering
4021	Market Department	Unlock Market function	Increase max rewards from city conquering
4022	Market Department	Unlock Market function	Increase max rewards from city conquering
4023	Market Department	Unlock Market function	Increase max rewards from city conquering
4024	Market Department	Unlock Market function	Increase max rewards from city conquering
4025	Market Department	Unlock Market function	Increase max rewards from city conquering
4026	Market Department	Unlock Market function	Increase max rewards from city conquering
4027	Market Department	Unlock Market function	Increase max rewards from city conquering
4028	Market Department	Unlock Market function	Increase max rewards from city conquering
4029	Market Department	Unlock Market function	Increase max rewards from city conquering
4030	Market Department	Unlock Market function	Increase max rewards from city conquering
4031	Market Department	Unlock Market function	Increase max rewards from city conquering
4032	Market Department	Unlock Market function	Increase max rewards from city conquering
4033	Market Department	Unlock Market function	Increase max rewards from city conquering
4034	Market Department	Unlock Market function	Increase max rewards from city conquering
4035	Market Department	Unlock Market function	Increase max rewards from city conquering
4036	Market Department	Unlock Market function	Increase max rewards from city conquering
4037	Market Department	Unlock Market function	Increase max rewards from city conquering
4038	Market Department	Unlock Market function	Increase max rewards from city conquering
4039	Market Department	Unlock Market function	Increase max rewards from city conquering
4040	Market Department	Unlock Market function	Increase max rewards from city conquering
4041	Market Department	Unlock Market function	Increase max rewards from city conquering
4042	Market Department	Unlock Market function	Increase max rewards from city conquering
4043	Market Department	Unlock Market function	Increase max rewards from city conquering
4044	Market Department	Unlock Market function	Increase max rewards from city conquering
4045	Market Department	Unlock Market function	Increase max rewards from city conquering
4046	Market Department	Unlock Market function	Increase max rewards from city conquering
4047	Market Department	Unlock Market function	Increase max rewards from city conquering
4048	Market Department	Unlock Market function	Increase max rewards from city conquering
4049	Market Department	Unlock Market function	Increase max rewards from city conquering
4050	Market Department	Unlock Market function	Increase max rewards from city conquering
5001	Public Relations	None	Increase fans and expectation points gained from film showings
5002	Public Relations	None	Increase fans and expectation points gained from film showings
5003	Public Relations	None	Increase fans and expectation points gained from film showings
5004	Public Relations	None	Increase fans and expectation points gained from film showings
5005	Public Relations	None	Increase fans and expectation points gained from film showings
5006	Public Relations	None	Increase fans and expectation points gained from film showings
5007	Public Relations	None	Increase fans and expectation points gained from film showings
5008	Public Relations	None	Increase fans and expectation points gained from film showings
5009	Public Relations	None	Increase fans and expectation points gained from film showings
5010	Public Relations	None	Increase fans and expectation points gained from film showings
5011	Public Relations	None	Increase fans and expectation points gained from film showings
5012	Public Relations	None	Increase fans and expectation points gained from film showings
5013	Public Relations	None	Increase fans and expectation points gained from film showings
5014	Public Relations	None	Increase fans and expectation points gained from film showings
5015	Public Relations	None	Increase fans and expectation points gained from film showings
5016	Public Relations	None	Increase fans and expectation points gained from film showings
5017	Public Relations	None	Increase fans and expectation points gained from film showings
5018	Public Relations	None	Increase fans and expectation points gained from film showings
5019	Public Relations	None	Increase fans and expectation points gained from film showings
5020	Public Relations	None	Increase fans and expectation points gained from film showings
5021	Public Relations	None	Increase fans and expectation points gained from film showings
5022	Public Relations	None	Increase fans and expectation points gained from film showings
5023	Public Relations	None	Increase fans and expectation points gained from film showings
5024	Public Relations	None	Increase fans and expectation points gained from film showings
5025	Public Relations	None	Increase fans and expectation points gained from film showings
5026	Public Relations	None	Increase fans and expectation points gained from film showings
5027	Public Relations	None	Increase fans and expectation points gained from film showings
5028	Public Relations	None	Increase fans and expectation points gained from film showings
5029	Public Relations	None	Increase fans and expectation points gained from film showings
5030	Public Relations	None	Increase fans and expectation points gained from film showings
5031	Public Relations	None	Increase fans and expectation points gained from film showings
5032	Public Relations	None	Increase fans and expectation points gained from film showings
5033	Public Relations	None	Increase fans and expectation points gained from film showings
5034	Public Relations	None	Increase fans and expectation points gained from film showings
5035	Public Relations	None	Increase fans and expectation points gained from film showings
5036	Public Relations	None	Increase fans and expectation points gained from film showings
5037	Public Relations	None	Increase fans and expectation points gained from film showings
5038	Public Relations	None	Increase fans and expectation points gained from film showings
5039	Public Relations	None	Increase fans and expectation points gained from film showings
5040	Public Relations	None	Increase fans and expectation points gained from film showings
5041	Public Relations	None	Increase fans and expectation points gained from film showings
5042	Public Relations	None	Increase fans and expectation points gained from film showings
5043	Public Relations	None	Increase fans and expectation points gained from film showings
5044	Public Relations	None	Increase fans and expectation points gained from film showings
5045	Public Relations	None	Increase fans and expectation points gained from film showings
5046	Public Relations	None	Increase fans and expectation points gained from film showings
5047	Public Relations	None	Increase fans and expectation points gained from film showings
5048	Public Relations	None	Increase fans and expectation points gained from film showings
5049	Public Relations	None	Increase fans and expectation points gained from film showings
5050	Public Relations	None	Increase fans and expectation points gained from film showings
6001	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6002	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6003	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6004	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6005	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6006	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6007	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6008	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6009	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6010	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6011	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6012	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6013	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6014	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6015	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6016	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6017	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6018	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6019	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6020	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6021	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6022	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6023	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6024	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6025	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6026	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6027	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6028	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6029	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6030	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6031	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6032	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6033	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6034	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6035	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6036	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6037	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6038	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6039	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6040	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6041	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6042	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6043	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6044	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6045	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6046	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6047	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6048	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6049	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
6050	Warehouse	Unlock the Warehouse	Increase Warehouse capacity
7001	Sales Department	None	Increase rewards gained from completing orders
7002	Sales Department	None	Increase rewards gained from completing orders
7003	Sales Department	None	Increase rewards gained from completing orders
7004	Sales Department	None	Increase rewards gained from completing orders
7005	Sales Department	None	Increase rewards gained from completing orders
7006	Sales Department	None	Increase rewards gained from completing orders
7007	Sales Department	None	Increase rewards gained from completing orders
7008	Sales Department	None	Increase rewards gained from completing orders
7009	Sales Department	None	Increase rewards gained from completing orders
7010	Sales Department	None	Increase rewards gained from completing orders
7011	Sales Department	None	Increase rewards gained from completing orders
7012	Sales Department	None	Increase rewards gained from completing orders
7013	Sales Department	None	Increase rewards gained from completing orders
7014	Sales Department	None	Increase rewards gained from completing orders
7015	Sales Department	None	Increase rewards gained from completing orders
7016	Sales Department	None	Increase rewards gained from completing orders
7017	Sales Department	None	Increase rewards gained from completing orders
7018	Sales Department	None	Increase rewards gained from completing orders
7019	Sales Department	None	Increase rewards gained from completing orders
7020	Sales Department	None	Increase rewards gained from completing orders
7021	Sales Department	None	Increase rewards gained from completing orders
7022	Sales Department	None	Increase rewards gained from completing orders
7023	Sales Department	None	Increase rewards gained from completing orders
7024	Sales Department	None	Increase rewards gained from completing orders
7025	Sales Department	None	Increase rewards gained from completing orders
7026	Sales Department	None	Increase rewards gained from completing orders
7027	Sales Department	None	Increase rewards gained from completing orders
7028	Sales Department	None	Increase rewards gained from completing orders
7029	Sales Department	None	Increase rewards gained from completing orders
7030	Sales Department	None	Increase rewards gained from completing orders
7031	Sales Department	None	Increase rewards gained from completing orders
7032	Sales Department	None	Increase rewards gained from completing orders
7033	Sales Department	None	Increase rewards gained from completing orders
7034	Sales Department	None	Increase rewards gained from completing orders
7035	Sales Department	None	Increase rewards gained from completing orders
7036	Sales Department	None	Increase rewards gained from completing orders
7037	Sales Department	None	Increase rewards gained from completing orders
7038	Sales Department	None	Increase rewards gained from completing orders
7039	Sales Department	None	Increase rewards gained from completing orders
7040	Sales Department	None	Increase rewards gained from completing orders
7041	Sales Department	None	Increase rewards gained from completing orders
7042	Sales Department	None	Increase rewards gained from completing orders
7043	Sales Department	None	Increase rewards gained from completing orders
7044	Sales Department	None	Increase rewards gained from completing orders
7045	Sales Department	None	Increase rewards gained from completing orders
7046	Sales Department	None	Increase rewards gained from completing orders
7047	Sales Department	None	Increase rewards gained from completing orders
7048	Sales Department	None	Increase rewards gained from completing orders
7049	Sales Department	None	Increase rewards gained from completing orders
7050	Sales Department	None	Increase rewards gained from completing orders
8001	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 1
8002	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 2
8003	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 3
8004	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 4
8005	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 5
8006	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 6
8007	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 7
8008	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 8
8009	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 9
8010	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 10
8011	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 11
8012	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 12
8013	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 13
8014	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 14
8015	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 15
8016	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 16
8017	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 17
8018	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 18
8019	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 19
8020	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 20
8021	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 21
8022	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 22
8023	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 23
8024	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 24
8025	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 25
8026	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 26
8027	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 27
8028	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 28
8029	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 29
8030	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 30
8031	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 31
8032	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 32
8033	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 33
8034	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 34
8035	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 35
8036	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 36
8037	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 37
8038	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 38
8039	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 39
8040	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 40
8041	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 41
8042	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 42
8043	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 43
8044	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 44
8045	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 45
8046	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 46
8047	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 47
8048	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 48
8049	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 49
8050	Business Development	Unlock Production Line 1 upgrades	Increase max level of Production Line 50
9001	Office	Unlock the Business function	Increase business deal max and amount of rewards received
9002	Office	Unlock the Business function	Increase business deal max and amount of rewards received
9003	Office	Unlock the Business function	Increase business deal max and amount of rewards received
9004	Office	Unlock the Business function	Increase business deal max and amount of rewards received
9005	Office	Unlock the Business function	Increase business deal max and amount of rewards received
9006	Office	Unlock the Business function	Increase business deal max and amount of rewards received
9007	Office	Unlock the Business function	Increase business deal max and amount of rewards received
9008	Office	Unlock the Business function	Increase business deal max and amount of rewards received
9009	Office	Unlock the Business function	Increase business deal max and amount of rewards received
9010	Office	Unlock the Business function	Increase business deal max and amount of rewards received
9011	Office	Unlock the Business function	Increase business deal max and amount of rewards received
