int	string	string	string
101204		没错，就是“难道”。我们通过街区宣传铺垫的也差不多了，就直接在市区中心来一次大型路演好了！让他们开开眼。	{name}
101205		倒也不失为一个好主意呢…一方面增加我们的知名度，另一方面，我们把自己放在聚光灯下，即使他们打算搞什么小动作，也不方便下手了。	柏妮塔
101206		不光是这样，我们还可以借此鼓励这座城市的影迷自发建立后援会，这样也可以不断吸引新的粉丝加入吧！	{name}
101207		不错嘛，你还是挺有头脑的~ 那就这么办吧！	柏妮塔
101301		路演成功！而且在我们的鼓励下粉丝后援会也建立起来了，之后我们在这里的粉丝一定会越来越多的！	柏妮塔
101302		嗯，预料之中的成功呢。我们就暂时先把总部设在这座城市，然后派驻我们旗下的艺人作为形象大使，这么一来宣传效果应该会更好。	{name}
101303		跟我想的一样~接下来只要我们按照这个方式去不断占领新的城市，迟早能让我们的粉丝遍布整个世界！	柏妮塔
101401		不过，说起来市场流行简直比时尚趋势还捉摸不透…	{name}
101402		哈哈哈，是这样。也许有时候影片叫好却不叫座，有时候烂片却能出人意料的大卖。但是我们虽然控制不了口碑与票房，影片的质量却是我们可以影响的。	柏妮塔
101403		说得对。把我们能做的做到最好，相信市场最终也会给出积极的反馈吧。	{name}
101404		就是呀，影帝大人，好好加油吧~	柏妮塔
101405		好啦，我可已经把过去的辉煌抛到过去了，之后还要请你多多指点咯！	{name}
101501		好啦，顺利拿下我们的第二个城市！	柏妮塔
101502		嗯，虽然不知道巨星影业会做出什么举动，但我们可不能因此就畏缩不前啊。	{name}
101503		当然，所谓见招拆招，有我在，他们不管想搞什么小动作，都别想轻易得逞。	柏妮塔
101504		哈哈哈，真是可靠呢~ 好啦，让我们打起精神继续之后的工作吧！	{name}
101601		最近一段时间好像太风平浪静了…真希望不是暴风雨前的宁静啊，哎。	柏妮塔
101602		没事，没什么好怕的~ 我们继续做我们该做的，另一方面，我们也该做好应对他们可能的行动的准备。	{name}
101603		听起来，你好像有了计划？	柏妮塔
101604		哈哈，让我们先把手头的事情忙完，之后我会详细跟你说的~	{name}
101701		你之前说的那个计划…你是认真的吗？	柏妮塔
101702		你是指我说要直接去拜访一下凯文的计划吗？对啊，怎么啦？	{name}
101703		不过，去了之后你打算做什么呢？	柏妮塔
101704		当然是邀请他来参加我们即将要举办的宴会了。	{name}
101705		等等，我们什么时候要举办宴会了…	柏妮塔
101706		所以说是“即将”呀，我们“即将”为他而举办一次宴会哦。当然，名义上是为了庆祝我们最近的成功。	{name}
101707		好吧，那这个宴会的真正目的是？	柏妮塔
101708		现在还不能告诉你，这也算是我计划的一部分。不过你放心，我心里有数~	{name}
101801		目前为止一切都很顺利呢，这样下去我们应该很快就能跟巨星影业在街区档的分公司打成平手了。	柏妮塔
101802		（……）	{name}
101803		Hello？{name}，你怎么了，一副心不在焉的样子？	柏妮塔
101804		啊？哦，没什么没什么。我在畅想我们光辉的未来呢哈哈哈，不小心就发了会呆~	{name}
101805		…你确定你真的没事么，你脸色有点差。是计划出什么问题了吗？	柏妮塔
101806		没有，怎么会呢。一切都很顺利，别担心啦。脸色差可能是因为这几天都一直在忙没休息好吧，哈哈~	{name}
101807		好吧，你别太勉强了。刚起步阶段，你要是倒下了，可会很麻烦哦？	柏妮塔
101808		放心吧，我有分寸的~	{name}
101809		既然你都这么说了…	柏妮塔
101810		（总觉得，{name}在隐瞒些什么…）	柏妮塔
101901		说起来，我真是有点不明白这些媒体都是怎么打分的…	{name}
101902		他们都是专业影评媒体，打分可都是很有原则的。他们的原则就是——看心情！哈哈哈开玩笑的啦，其实各家媒体的侧重点是不同的。	柏妮塔
101903		比如，烂土豆主要是看剧情，如果我们影片的剧情优秀，自然给出的评分也不会低。而喵眼网侧重从影片的艺术性进行评判，所以对应的，艺术性高的片得到的评分也就更高。	柏妮塔
101904		原来如此，难怪通过面具能看到影片的各项属性数值…这样我们就能对影片可能得到的评分进行预判，也可以针对性的去提高影片的各项属性了。）	{name}
101905		看来之后要综合考虑一部电影的各项属性了，不能随便乱拍啊。	{name}
101906		真是的，当然不能乱来啦！	柏妮塔
101907		哎…以前我主演的电影可是经常随随便便都能排到榜首呢。	{name}
101908		好汉不提当年勇哦~你现在可不是主演，而是管理这整个电影公司的大老板啦！	柏妮塔
101909		是、是，话说影业协会到底为什么要弄这么个排行榜呢…突然体会到了以前没感受过的压力…	{name}
101910		确实，每100家公司分到一个小组，争夺名次与奖杯…况且无论什么公司都必须从街区级比赛开始一路升上城市级，国家级…从这个角度来说，我倒真有点敬佩巨星影业了，至少他们确实做到了一路称霸。	柏妮塔
101911		是啊。我们公司现在还只是街区一级，还需要赢下好几个奖杯才能晋级呢。我记得巨星影业的母公司，应该是在国家级吧。	{actor}
101912		呵，国家级又算什么？我们的征途可是星辰大海，总有一天我们要进到宇宙级让他们看看！	{name}
101913		行了士官长，醒醒，成为宇宙第一之前你还是先想想怎么成为这条街的第一吧~	柏妮塔
102001		（凯文办公室内）Hi，凯文，很久不见了。一直想着要来拜访你，可惜你也知道，我最近每天都忙的几乎连喝水的功夫都没有。	{name}
102002		呵，欢迎。你还是一样很有精神嘛。那么，我何德何能让你这位大忙人亲自登门呢？	凯文
102003		如你所知，最近我自己的电影公司拍的几部电影反响还不错，在本市也算有了一点点名声。当然，跟巨星影业相比还是相差甚远，但对于我们这样的初创公司而言已经算是个不错的开头。	{name}
102004		所以，我们想要开一个庆功宴会，也算是作为我们目前阶段性的一个总结。能否请凯文先生赏光前来参加宴会呢？	{name}
102005		宴会啊，当然。十分感谢你的邀请，我是非常愿意参加...只不过，实在是事务缠身，恐怕我分身乏术啊。我相信你一定明白的，对吧？	凯文
102006		啊，当然。作为巨星影业的CEO，忙碌程度肯定是我所无法想象的。不过，这并不会是一个多么正式的宴会。为了让大家都能尽兴，我会直接在自己的别墅内举办，别墅所有区域与设施届时都可以随意使用哦。	{name}
102007		哦？久闻你对自己别墅的设计颇费心思，平时也不轻易让人进入呢。	凯文
102008		是的。如果只是一般的宴会，我又怎么敢如此冒昧前来邀请日理万机的总裁先生呢？	{name}
102009		当然，不需要马上决定。我会把邀请函留在这里，如果到时候你有空，随时欢迎前来。那么，我就先告辞啦。	{name}
102101		公司现在看上去规模比一开始真的大了很多呢。	柏妮塔
102102		是啊…事情也越来越多了，以前当演员只要按照导演要求来就好了，现在自己需要去掌控整个局面，才发现真是挺复杂的…有时候都会忙的想不起来接下来该干什么。	{name}
102103		这样可不行哦~毕竟我们一整个公司可都指望着你带领我们成为票房传奇呢！	柏妮塔
102104		肯定会的，不过，这可少不了你的帮助啊~愿不愿意对未来的传奇伸出援手，帮我整理一下每天的工作日程呢？	{name}
102105		行啦，少贫两句。要是不愿意我现在还会站在这嘛？不过我可预先提醒你，我的日程安排可是会很严格的哦？	柏妮塔
102201		你觉得{name}那家伙邀请我去宴会的目的是什么？	凯文
102202		不好说呢。如果不去的话，我们是没有办法弄清楚的吧~	简妮
102203		哼…如意算盘倒是打的挺好。我去了无疑是给他们增加曝光度，但是{name}也知道我不可能放过能调查面具情报的机会。	凯文
102204		他们这次的主动出击倒真有点让人意外，这也是对于我们的一次试探。看来还真不是省油的灯呢~	简妮
102205		算了，对我们来说也确实是个机会。我需要你去安排人手，这次宴会上务必弄清楚面具的下落，并且想方设法把它弄到手！	凯文
102301		我已经去见过凯文并且把邀请函给他了。	{name}
102302		所以，你觉得他真的会来吗？	柏妮塔
102303		他会的，我可是给他抛了一个他无法拒绝的诱饵哦~	{name}
102304		你是指面具？但是，你怎么让凯文相信面具确实在你手上的呢？	柏妮塔
102305		我不需要去让他相信，他自己会说服自己相信的。越是无法确定，他才越没法平心静气的按兵不动。	{name}
102306		所谓敌动我不动？嗯~难道你私下没事还喜欢琢磨孙子兵法？	柏妮塔
102307		哈哈~ 我懂的可还不止这些喔！	{name}
102401		不过说起来，我还是有点没太理解你为什么要大费周章的举办这么个宴会。就算他真的来了，对我们而言又有什么用处呢？	柏妮塔
102402		你还记得前段时间我们在做宣传活动时感到的奇怪视线么？这段时间，除了工作，我也顺便调查了一下~他们确实是巨星影业的人，但是他们的目的似乎并不是简单的打探我们的生意进展，而是在收集情报。	{name}
102403		你啊…难怪前段时间气色那么差。你完全可以跟我说啊，我也可以帮你一起调查的。	柏妮塔
102404		不，如果我们一起行动就太容易引人注目了，你就保持专注在我们的生意上作为掩护，这样也能分散他们的注意力。	{name}
102405		好吧…所以你是说，他们早就怀疑面具在我们手上了？	柏妮塔
102406		没错，但是我们不清楚他们的情报究竟掌握到了什么程度。所以…我们需要布个局。这样至少我们知道他们一定会在宴会上有所行动，总比一直毫无针对性的提防对方要好。	{name}
102407		明白了，那我会继续这边的工作，同时如果有什么需要帮忙的一定要跟我说哦？	柏妮塔
102408		当然，放心吧~	{name}
102501		我们竟然已经在这座城市成功举办10次路演啦，感觉时间过得真快...	柏妮塔
102502		哈哈哈，这不是很好吗？说明我们每一天都过得很充实嘛~	{name}
102503		嗯，不过还要继续加油喔！我们的宴会也要着手准备啦。	柏妮塔
102504		我知道，这么重要的事我可没忘呢。	{name}
102601		（凯文办公室内）…所以，你觉得这个计划如何？	简妮
102602		哼，很老套，但也确实很经典。可以试试。	凯文
102603		呵呵~新的可不一定总是更好的哦。那么，我就去准备了。	简妮
102701		…就是这样，你明白了吗？	{name}
102702		了解，Boss。不过，你确定要这么做吗？	{actor}
102703		如果一切顺利的话，这对我们会是很大的帮助。	{name}
102704		好的，不过，我们需要先跟伯尼塔小姐说一声吗？	{actor}
102705		我会告诉她的，不过现在还不是时候…	{name}
102801		少自以为是了！	{actor}
102802		咦？诶，怎么了？发生了什么？！	柏妮塔
102803		得过一次奥斯卡就觉得自己很了不起，是吗？别用那副高高在上的语气告诉我该怎么做！	{actor}
102804		你冷静一下…发生了什么？	柏妮塔
102805		不，别拦他，让他说。来啊，看得出来你已经忍很久了对吧？那就索性一次性把话说明白！	{name}
102806		呵，我劝你注意你的态度，你可不想我把那件事抖出去吧？	{actor}
102807		你…！	{name}
102808		你爱怎样怎样吧，我不奉陪了！	{actor}
102809		等等，等一下！	柏妮塔
102901		{name}被旗下演员当面呛声？呵…	凯文
102902		听起来，倒像是我们的好机会，不是吗~	简妮
102903		听起来，倒像是你话里有话，简妮。	凯文
102904		您还是一如既往的敏锐呢，凯文先生。没错，正是因为这个机会来的太是·时·候·了。	简妮
102905		你的意思是，他们故意演这一出戏？	凯文
102906		我可没有说一定是这么回事哦~不过，这种可能性真是大到无法忽视呢~	简妮
102907		还真是无聊的把戏啊。不过，我们不妨将计就计。	凯文
102908		明白了。呵呵，感觉事情会变得有趣起来呢~	简妮
103001		我说你啊，到底是怎么一回事？	柏妮塔
103002		我也很无奈…如果他没有办法接受，也许他走了也是一件好事。	{name}
103003		我不是说那个。虽然我也不希望事情走到这一步，但我在意的是他说的“把那件事抖出去”。	柏妮塔
103004		那个...是…	{name}
103005		如果只是私人问题的话，我是不会追问你的。但是目前来看，没那么简单吧？	柏妮塔
103006		你说的没错。事实上，如果他真的那么做了，我们公司就要被大麻烦缠上了…	{name}
103007		那么，现在的情况很棘手呢…哎，要尽快想出对策和做好最坏情况下的应对方式啊。	柏妮塔
103008		抱歉…（还不能告诉你实情啊，对不起…）	{name}
103101		Hi，能否采访一下，失业的感觉如何？	简妮
103102		你是什么人？别挡路。	{actor}
103103		别这么冷淡嘛~你之前的那一次跟{name}当面争执可是让你实实在在的出名了哦？	简妮
103104		我不需要那种出名方式，别来烦我。	{actor}
103105		如果我说，我能让你的才能得到真正的，没有限制的发挥呢？跟{name}共事想必很辛苦吧？那是个很苛刻的人呢~	简妮
103106		…你究竟是谁？	{actor}
103107		呵呵...这里可不太适合聊天哦。让我们换个地方坐下来好好谈谈吧？	简妮
103201		不过，说起来，你确定让他们直接进到别墅里真的是个好主意吗？	柏妮塔
103202		你的担忧是？	{name}
103203		即使我们知道他们会有所动作，也不可能知道他们的具体计划。万一他们真的得手了呢？	柏妮塔
103204		嗯，我当然有考虑过这种可能。不过，看起来这是个我们不得不冒的险，不是吗？	{name}
103301		所以，你怎么考虑呢？	简妮
103302		你想要我回去{name}那儿当商业间谍？那只是个小公司而已。为什么你们这么在意？	{actor}
103303		这些事情，不是你需要担心的范围哦~ 你只要决定做，还是不做呢。	简妮
103304		帮你们对我来说又有什么好处？	{actor}
103305		你应该知道我的雇主是谁，对吗？如果你不答应，恐怕你之后的职业生涯，会过的比其他人要更艰辛一点哦，你明白我的意思吧？	简妮
103306		…啧。但是我们上次那么不欢而散，你现在让我怎么回去那里？	{actor}
103307		那，就是你的问题了~ 就这样吧，期待你的好消息哦！	简妮
103401		有件比较麻烦的事情，想拜托你一下呢…	{name}
103402		跟我你还客气什么，说吧，怎么了？	柏妮塔
103403		关于{actor}。如果放着他不管，总觉得会造成麻烦。可以的话，你能不能去找他谈谈？	{name}
103404		哎…真是的，就算你不说，我也打算这么做啊。我知道了，交给我吧。	柏妮塔
103501		关于上次的事情，{name}也为自己的冲动感到后悔，不管你们之间有什么问题，我相信一定能好好谈一谈解决的。不是吗？	柏妮塔
103502		你之所以会来找我，是因为我之前扬言要抖出去的那件事吧。怎么，{name}害怕了吗？	{actor}
103503		对，是我让她来的。坦诚的说，有这方面原因。但是我们公司目前还处于起步阶段，我确实不希望失去任何一位成员。没有从不争吵的合作伙伴，关键在于我们怎么解决争吵。不是吗？	{name}
103504		…好吧。我知道了，我也为我之前的态度道歉。	{actor}
103601		一切都在按计划进行，对吗？	凯文
103602		是的，很顺利呢。对方大概以为我们彻底上钩了吧~	简妮
103603		很好，保持下去，有新情况及时汇报。	凯文
103701		什么？！你说他是间…	柏妮塔
103702		嘘~别这么大声啦。他是我安排进来的间谍喔。	{name}
103703		到底是怎么一回事啊…	柏妮塔
103704		抱歉之前一直瞒着你…跟他吵那一架是演戏，我们是为了做给巨星影业看的~	{name}
103705		好吧…不过你竟然连我也蒙在鼓里？	柏妮塔
103706		要想骗过敌人，首先得骗过自己人呀。对不起啦~	{name}
103801		那么，巨星影业那边没有怀疑你吧？	{name}
103802		我想没有。按照您的指示，我等到他们主动来找我才勉强答应，他们应该看不出什么破绽。	{actor}
103803		那就好。他们有给你什么具体的任务吗？	{name}
103804		并没有，他们只是让我密切关注您的动向，及时向他们汇报。	{actor}
103805		这样…我知道了。那么，目前你还是多跟他们接触，尽量取得他们的信任来想办法搞清楚他们的计划吧。	{name}
103806		嗯，我明白，Boss	{actor}
103901		最近我们在本市的影院票房利润有所下降啊，看来有必要挫一挫{name}的威风了。	凯文
103902		总裁想怎么做？	下属
103903		他们的下一次宣传活动是在夏威夷吧？我们不妨去帮他们壮大一下声势。	凯文
103904		总裁的意思是…哦，我明白了！这可真是妙计！	下属
103905		好了，这件事就交给你安排了，别搞砸。	凯文
103906		明白！	下属
104001		这次的路演比以往来的观众人数多的多呢。	{name}
104002		是呀，是不是证明我们在这座城市的粉丝越来越多啦？真让人开心呢~	柏妮塔
104003		是呀…咦，等等，为什么粉丝们仍然聚在一起没散？而且…声势还越来越大？	{name}
104004		等一下，警笛声？怎么回事？	柏妮塔
104005		都散开！你们在这里弄这么大规模的宣传活动有没有报备？没报备就是非法集会，造成混乱是要负法律责任的！负责人在哪？跟我们回警局做记录！	警察
104006		怎么…喂，等、等一下！	柏妮塔
104101		{name}，你还好吗？	柏妮塔
104102		没什么大问题…	{name}
104103		别逞强了，你的黑眼圈都快比得上中华国宝大熊猫啦。你都熬多少个通宵了？赶紧好好休息一下吧！	柏妮塔
104104		诶。这次真是大意了，没想到他们会采用这种手段…这次风波让我们公司的名声受到了不小的损害。	{name}
104105		玩阴招还真是像巨星影业能做出来的事。还好也不是完全无法挽回，我们的危机处理目前来看还是起到了一定成效的。	柏妮塔
104106		是啊，这次真是个教训。等着吧，总有一天我会堂堂正正靠实力把他们踩在脚下！	{name}
104201		很漂亮的一招呢，总裁先生。	简妮
104202		呵…算是一点小提醒，让他们别取得点小成就就自以为可以超越我。	凯文
104203		所以，你那边的准备如何？	凯文
104204		我想，是时候让我们的“间谍”发挥一下作用了~	简妮
104301		所以，目前{name}没有什么大动作，是吗？	简妮
104302		对，之前那次公共危机事件让整个公司都焦头烂额了一段时间，原定的各项计划都有所延误。	{actor}
104303		意料之中呢。那么，关于宴会准备呢？	简妮
104304		还在筹备中。不过我有注意到{name}最近好像经常外出去一家安保公司...	{actor}
104305		是吗？我知道了…辛苦了，我很快会再联系你的哦~	简妮
104401		你把情报给出去了吗？	{name}
104402		是的，按照您说的那样。	{actor}
104403		我们给出这个情报的目的是？	柏妮塔
104404		让他们知道我们确实为了这个宴会大费周章，这样他们更不可能不来，而且还要做好最充分的准备再来。	{name}
104405		那么...我们的准备呢？足够充分吗？	柏妮塔
104406		你会看到的~	{name}
104501		眼看着我们在本市的粉丝基础越来越加深了呢。	柏妮塔
104502		是啊，这也意味着巨星影业会越来越把我们当作眼中钉了。我们一定要更加小心，别让之前那种事情再发生了。	{name}
104503		是啊。眼下我们也确实没有什么办法能够彻底扳倒他们，毕竟他们跟我们真不是一个等级呢。	柏妮塔
104504		只是目前而已。我们一定会彻底打败他们的！	{name}
104505		当然啦，让我们继续一起加油吧！	柏妮塔
104601		简单来说，我们需要你去拿到几张额外的邀请函。	简妮
104602		邀请函…你们想要做什么？	{actor}
104603		既然是在{name}的私宅举办的宴会，保全自然也会很严密吧？与其想办法偷偷进去，不如正大光明的受邀前往，不是吗~	简妮
104604		好吧，我明白了…我会尽力看看的。	{actor}
104701		…就是这样，所以我们真的要把邀请函给出去吗？	{actor}
104702		当然。看来他们是打算趁着宴会人多眼杂对别墅进行彻底的搜查呢。	{name}
104703		这样不要紧吗？可想而知他们一定会派出最专业的人员吧。	柏妮塔
104704		邀请函可以给他们，但是我们稍微动一点点手脚…做一个只有我们能看出来的标记。这样只要拿着这个邀请函的人出现，我们就可以锁定目标了。	{name}
104705		厉害！确实是个好主意呢，就这么办吧！	柏妮塔
104801		新奥尔良…提到这个名字，就想到烤翅呢。	{name}
104802		- - 我说你啊，好歹也是拿过小金人的影帝，能不能有点儿出息…	柏妮塔
104803		我都很久没有好好吃一次KFC啦，要不今天我请客，我们去回味一下？	{name}
104804		服了你了，你还真有闲情逸致…	柏妮塔
104805		哈哈哈，现在这个阶段，我们能做的也只有静观其变了嘛~	{name}
104901		这是你们要的邀请函，赶紧拿走吧！如果被发现我跟你碰面，会很糟糕的。	{actor}
104902		不用担心~你以为我每次都是随便选一个地方跟你见面的吗？	简妮
104903		不过，只有这一张？	简妮
104904		这次聚会的邀请名单和人数都是{name}自己拟定的，如果一下少了好几张，你以为不会被发现吗？	{actor}
104905		也是呢~	简妮
105001		赌城维加斯啊…其实我们现在所做的又何尝不是赌博呢？	{name}
105002		是啊。不光是马上到来的宴会，我们这整个生意本身，都是冒险呀。	柏妮塔
105003		嗯。话说，你知道“大吉大利，今晚吃鸡”这句话原本是在赌场里用的吗？如果在赌场赢了的话，晚上就可以吃一碗鸡肉饭啦。	{name}
105004		你真是走到哪都想着吃的…	柏妮塔
105005		不不不，这可是在求好运哦~ 运气也是很重要的一环呢，你不这么认为吗？	{name}
105101		欢迎，没想到你真的会来，真是让人惊喜的意外。	{name}
105102		看到电影行业能够有这么出色的后起之秀，我当然要来表达一下祝贺，不是吗？	凯文
105103		哈哈，真是不胜荣幸呢~ 伯尼塔，能麻烦你代替我陪同凯文先生前去宴会厅吗？	{name}
105104		当然。这边请，凯文先生。	柏妮塔
105105		嗯？你在等哪位大人物吗，{name}？不介意的话，我希望跟你聊聊。	凯文
105106		哦，当然，我很乐意。那么伯尼塔，麻烦你留在这边帮我接待一下其他宾客吧。	{name}
105201		好，{name}跟凯文先生一起离开了，都准备好，我一发信号就行动！	简妮
105202		明白。	下属
105203		呵呵…真期待呢。到底会不会上钩呢？	简妮
105301		所以，拿着我们特制邀请函的客人是哪位？	{name}
105302		不…现在宴会都开始一个小时了，并没有拿着拿着那封邀请函的人出现。	柏妮塔
105303		什么？不可能，他们不可能放过这个机会的！	{name}
105304		（火警铃声响起）咦？着火了？！怎么回事！	柏妮塔
105305		不好，我们的宾客们开始慌乱了！先安抚住他们，别发生意外！	{name}
105401		呵，不出所料呢。（拨电话）现在，抓紧时间。	简妮
105402		收到！	下属
105403		大家别慌乱！并没有起火，警报有误！（人群嘈杂慢慢平息）	{name}
105404		究竟怎么回事…	柏妮塔
105405		Boss，我去检查过防火系统了，并没有启动！	{actor}
105406		没有启动…怎么…难道！糟糕了！伯尼塔，赶紧跟我来！	{name}
105501		到底怎么了？！	柏妮塔
105502		该死，我们被耍了！火警警报是外面有人故意误导我们，他们的真实目的是看我的反应来确定面具的所在地！	{name}
105503		但是我们不是把面具…！这样，糟糕了，他们一定事先在电影院那边也安排了人手！	柏妮塔
105504		没错，我们必须赶紧！希望还来得及…	{name}
