int	string	string	string
100211	能力超群	当派遣演员去执行生产时,该生产线的收益[color=#FF8C00]+{0}%[/color]	
100212	能力超群	当派遣演员去执行生产时,该生产线的收益[color=#FF8C00]+{0}%[/color]	
100213	能力超群	当派遣演员去执行生产时,该生产线的收益[color=#FF8C00]+{0}%[/color]	
100214	能力超群	当派遣演员去执行生产时,该生产线的收益[color=#FF8C00]+{0}%[/color]	
100215	能力超群	当派遣演员去执行生产时,该生产线的收益[color=#FF8C00]+{0}%[/color]	
100216	能力超群	当派遣演员去执行生产时,该生产线的收益[color=#FF8C00]+{0}%[/color]	
100217	能力超群	当派遣演员去执行生产时,该生产线的收益[color=#FF8C00]+{0}%[/color]	
100218	能力超群	当派遣演员去执行生产时,该生产线的收益[color=#FF8C00]+{0}%[/color]	
100219	能力超群	当派遣演员去执行生产时,该生产线的收益[color=#FF8C00]+{0}%[/color]	
100220	能力超群	当派遣演员去执行生产时,该生产线的收益[color=#FF8C00]+{0}%[/color]	
100301	不计报酬	该演员参与拍摄所收取的费用[color=#FF8C00]{0}%[/color]	
100302	不计报酬	该演员参与拍摄所收取的费用[color=#FF8C00]{0}%[/color]	
100303	不计报酬	该演员参与拍摄所收取的费用[color=#FF8C00]{0}%[/color]	
100304	不计报酬	该演员参与拍摄所收取的费用[color=#FF8C00]{0}%[/color]	
100305	不计报酬	该演员参与拍摄所收取的费用[color=#FF8C00]{0}%[/color]	
100306	不计报酬	该演员参与拍摄所收取的费用[color=#FF8C00]{0}%[/color]	
100307	不计报酬	该演员参与拍摄所收取的费用[color=#FF8C00]{0}%[/color]	
100308	不计报酬	该演员参与拍摄所收取的费用[color=#FF8C00]{0}%[/color]	
100309	不计报酬	该演员参与拍摄所收取的费用[color=#FF8C00]{0}%[/color]	
100310	不计报酬	该演员参与拍摄所收取的费用[color=#FF8C00]{0}%[/color]	
100311	不计报酬	该演员参与拍摄所收取的费用[color=#FF8C00]{0}%[/color]	
100312	不计报酬	该演员参与拍摄所收取的费用[color=#FF8C00]{0}%[/color]	
100313	不计报酬	该演员参与拍摄所收取的费用[color=#FF8C00]{0}%[/color]	
100314	不计报酬	该演员参与拍摄所收取的费用[color=#FF8C00]{0}%[/color]	
100315	不计报酬	该演员参与拍摄所收取的费用[color=#FF8C00]{0}%[/color]	
100316	不计报酬	该演员参与拍摄所收取的费用[color=#FF8C00]{0}%[/color]	
100317	不计报酬	该演员参与拍摄所收取的费用[color=#FF8C00]{0}%[/color]	
100318	不计报酬	该演员参与拍摄所收取的费用[color=#FF8C00]{0}%[/color]	
100319	不计报酬	该演员参与拍摄所收取的费用[color=#FF8C00]{0}%[/color]	
100320	不计报酬	该演员参与拍摄所收取的费用[color=#FF8C00]{0}%[/color]	
100401	媒体宠儿	该演员参与拍摄的电影,媒体评价带来的首映票房[color=#FF8C00]+{0}%[/color]	
100402	媒体宠儿	该演员参与拍摄的电影,媒体评价带来的首映票房[color=#FF8C00]+{0}%[/color]	
100403	媒体宠儿	该演员参与拍摄的电影,媒体评价带来的首映票房[color=#FF8C00]+{0}%[/color]	
100404	媒体宠儿	该演员参与拍摄的电影,媒体评价带来的首映票房[color=#FF8C00]+{0}%[/color]	
100405	媒体宠儿	该演员参与拍摄的电影,媒体评价带来的首映票房[color=#FF8C00]+{0}%[/color]	
100406	媒体宠儿	该演员参与拍摄的电影,媒体评价带来的首映票房[color=#FF8C00]+{0}%[/color]	
100407	媒体宠儿	该演员参与拍摄的电影,媒体评价带来的首映票房[color=#FF8C00]+{0}%[/color]	
100408	媒体宠儿	该演员参与拍摄的电影,媒体评价带来的首映票房[color=#FF8C00]+{0}%[/color]	
100409	媒体宠儿	该演员参与拍摄的电影,媒体评价带来的首映票房[color=#FF8C00]+{0}%[/color]	
100410	媒体宠儿	该演员参与拍摄的电影,媒体评价带来的首映票房[color=#FF8C00]+{0}%[/color]	
100411	媒体宠儿	该演员参与拍摄的电影,媒体评价带来的首映票房[color=#FF8C00]+{0}%[/color]	
100412	媒体宠儿	该演员参与拍摄的电影,媒体评价带来的首映票房[color=#FF8C00]+{0}%[/color]	
100413	媒体宠儿	该演员参与拍摄的电影,媒体评价带来的首映票房[color=#FF8C00]+{0}%[/color]	
100414	媒体宠儿	该演员参与拍摄的电影,媒体评价带来的首映票房[color=#FF8C00]+{0}%[/color]	
100415	媒体宠儿	该演员参与拍摄的电影,媒体评价带来的首映票房[color=#FF8C00]+{0}%[/color]	
100416	媒体宠儿	该演员参与拍摄的电影,媒体评价带来的首映票房[color=#FF8C00]+{0}%[/color]	
100417	媒体宠儿	该演员参与拍摄的电影,媒体评价带来的首映票房[color=#FF8C00]+{0}%[/color]	
100418	媒体宠儿	该演员参与拍摄的电影,媒体评价带来的首映票房[color=#FF8C00]+{0}%[/color]	
100419	媒体宠儿	该演员参与拍摄的电影,媒体评价带来的首映票房[color=#FF8C00]+{0}%[/color]	
100420	媒体宠儿	该演员参与拍摄的电影,媒体评价带来的首映票房[color=#FF8C00]+{0}%[/color]	
100501	自备金库	当派遣演员去城市时,可积攒的金币上限[color=#FF8C00]+{0}%[/color]	
100502	自备金库	当派遣演员去城市时,可积攒的金币上限[color=#FF8C00]+{0}%[/color]	
100503	自备金库	当派遣演员去城市时,可积攒的金币上限[color=#FF8C00]+{0}%[/color]	
100504	自备金库	当派遣演员去城市时,可积攒的金币上限[color=#FF8C00]+{0}%[/color]	
100505	自备金库	当派遣演员去城市时,可积攒的金币上限[color=#FF8C00]+{0}%[/color]	
100506	自备金库	当派遣演员去城市时,可积攒的金币上限[color=#FF8C00]+{0}%[/color]	
100507	自备金库	当派遣演员去城市时,可积攒的金币上限[color=#FF8C00]+{0}%[/color]	
100508	自备金库	当派遣演员去城市时,可积攒的金币上限[color=#FF8C00]+{0}%[/color]	
100509	自备金库	当派遣演员去城市时,可积攒的金币上限[color=#FF8C00]+{0}%[/color]	
100510	自备金库	当派遣演员去城市时,可积攒的金币上限[color=#FF8C00]+{0}%[/color]	
100511	自备金库	当派遣演员去城市时,可积攒的金币上限[color=#FF8C00]+{0}%[/color]	
100512	自备金库	当派遣演员去城市时,可积攒的金币上限[color=#FF8C00]+{0}%[/color]	
100513	自备金库	当派遣演员去城市时,可积攒的金币上限[color=#FF8C00]+{0}%[/color]	
100514	自备金库	当派遣演员去城市时,可积攒的金币上限[color=#FF8C00]+{0}%[/color]	
100515	自备金库	当派遣演员去城市时,可积攒的金币上限[color=#FF8C00]+{0}%[/color]	
100516	自备金库	当派遣演员去城市时,可积攒的金币上限[color=#FF8C00]+{0}%[/color]	
100517	自备金库	当派遣演员去城市时,可积攒的金币上限[color=#FF8C00]+{0}%[/color]	
100518	自备金库	当派遣演员去城市时,可积攒的金币上限[color=#FF8C00]+{0}%[/color]	
100519	自备金库	当派遣演员去城市时,可积攒的金币上限[color=#FF8C00]+{0}%[/color]	
100520	自备金库	当派遣演员去城市时,可积攒的金币上限[color=#FF8C00]+{0}%[/color]	
100601	砍价能手	当培养该演员时,金币消耗[color=#FF8C00]{0}%[/color]	
100602	砍价能手	当培养该演员时,金币消耗[color=#FF8C00]{0}%[/color]	
100603	砍价能手	当培养该演员时,金币消耗[color=#FF8C00]{0}%[/color]	
100604	砍价能手	当培养该演员时,金币消耗[color=#FF8C00]{0}%[/color]	
100605	砍价能手	当培养该演员时,金币消耗[color=#FF8C00]{0}%[/color]	
100606	砍价能手	当培养该演员时,金币消耗[color=#FF8C00]{0}%[/color]	
100607	砍价能手	当培养该演员时,金币消耗[color=#FF8C00]{0}%[/color]	
100608	砍价能手	当培养该演员时,金币消耗[color=#FF8C00]{0}%[/color]	
100609	砍价能手	当培养该演员时,金币消耗[color=#FF8C00]{0}%[/color]	
100610	砍价能手	当培养该演员时,金币消耗[color=#FF8C00]{0}%[/color]	
100611	砍价能手	当培养该演员时,金币消耗[color=#FF8C00]{0}%[/color]	
100612	砍价能手	当培养该演员时,金币消耗[color=#FF8C00]{0}%[/color]	
100613	砍价能手	当培养该演员时,金币消耗[color=#FF8C00]{0}%[/color]	
100614	砍价能手	当培养该演员时,金币消耗[color=#FF8C00]{0}%[/color]	
100615	砍价能手	当培养该演员时,金币消耗[color=#FF8C00]{0}%[/color]	
100616	砍价能手	当培养该演员时,金币消耗[color=#FF8C00]{0}%[/color]	
100617	砍价能手	当培养该演员时,金币消耗[color=#FF8C00]{0}%[/color]	
100618	砍价能手	当培养该演员时,金币消耗[color=#FF8C00]{0}%[/color]	
100619	砍价能手	当培养该演员时,金币消耗[color=#FF8C00]{0}%[/color]	
100620	砍价能手	当培养该演员时,金币消耗[color=#FF8C00]{0}%[/color]	
100701	表演天赋	该演员参与拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100702	表演天赋	该演员参与拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100703	表演天赋	该演员参与拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100704	表演天赋	该演员参与拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100705	表演天赋	该演员参与拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100706	表演天赋	该演员参与拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100707	表演天赋	该演员参与拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100708	表演天赋	该演员参与拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100709	表演天赋	该演员参与拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100710	表演天赋	该演员参与拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100711	表演天赋	该演员参与拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100712	表演天赋	该演员参与拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100713	表演天赋	该演员参与拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100714	表演天赋	该演员参与拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100715	表演天赋	该演员参与拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100716	表演天赋	该演员参与拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100717	表演天赋	该演员参与拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100718	表演天赋	该演员参与拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100719	表演天赋	该演员参与拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100720	表演天赋	该演员参与拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100801	最佳拍档：女性	该演员和[color=#7CFC00]女性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100802	最佳拍档：女性	该演员和[color=#7CFC00]女性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100803	最佳拍档：女性	该演员和[color=#7CFC00]女性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100804	最佳拍档：女性	该演员和[color=#7CFC00]女性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100805	最佳拍档：女性	该演员和[color=#7CFC00]女性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100806	最佳拍档：女性	该演员和[color=#7CFC00]女性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100807	最佳拍档：女性	该演员和[color=#7CFC00]女性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100808	最佳拍档：女性	该演员和[color=#7CFC00]女性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100809	最佳拍档：女性	该演员和[color=#7CFC00]女性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100810	最佳拍档：女性	该演员和[color=#7CFC00]女性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100811	最佳拍档：女性	该演员和[color=#7CFC00]女性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100812	最佳拍档：女性	该演员和[color=#7CFC00]女性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100813	最佳拍档：女性	该演员和[color=#7CFC00]女性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100814	最佳拍档：女性	该演员和[color=#7CFC00]女性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100815	最佳拍档：女性	该演员和[color=#7CFC00]女性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100816	最佳拍档：女性	该演员和[color=#7CFC00]女性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100817	最佳拍档：女性	该演员和[color=#7CFC00]女性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100818	最佳拍档：女性	该演员和[color=#7CFC00]女性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100819	最佳拍档：女性	该演员和[color=#7CFC00]女性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100820	最佳拍档：女性	该演员和[color=#7CFC00]女性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100901	最佳拍档：男性	该演员和[color=#7CFC00]男性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100902	最佳拍档：男性	该演员和[color=#7CFC00]男性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100903	最佳拍档：男性	该演员和[color=#7CFC00]男性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100904	最佳拍档：男性	该演员和[color=#7CFC00]男性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100905	最佳拍档：男性	该演员和[color=#7CFC00]男性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100906	最佳拍档：男性	该演员和[color=#7CFC00]男性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100907	最佳拍档：男性	该演员和[color=#7CFC00]男性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100908	最佳拍档：男性	该演员和[color=#7CFC00]男性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100909	最佳拍档：男性	该演员和[color=#7CFC00]男性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100910	最佳拍档：男性	该演员和[color=#7CFC00]男性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100911	最佳拍档：男性	该演员和[color=#7CFC00]男性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100912	最佳拍档：男性	该演员和[color=#7CFC00]男性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100913	最佳拍档：男性	该演员和[color=#7CFC00]男性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100914	最佳拍档：男性	该演员和[color=#7CFC00]男性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100915	最佳拍档：男性	该演员和[color=#7CFC00]男性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100916	最佳拍档：男性	该演员和[color=#7CFC00]男性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100917	最佳拍档：男性	该演员和[color=#7CFC00]男性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100918	最佳拍档：男性	该演员和[color=#7CFC00]男性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100919	最佳拍档：男性	该演员和[color=#7CFC00]男性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
100920	最佳拍档：男性	该演员和[color=#7CFC00]男性[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101001	最佳拍档：北美	该演员和[color=#7CFC00]北美[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101002	最佳拍档：北美	该演员和[color=#7CFC00]北美[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101003	最佳拍档：北美	该演员和[color=#7CFC00]北美[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101004	最佳拍档：北美	该演员和[color=#7CFC00]北美[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101005	最佳拍档：北美	该演员和[color=#7CFC00]北美[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101006	最佳拍档：北美	该演员和[color=#7CFC00]北美[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101007	最佳拍档：北美	该演员和[color=#7CFC00]北美[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101008	最佳拍档：北美	该演员和[color=#7CFC00]北美[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101009	最佳拍档：北美	该演员和[color=#7CFC00]北美[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101010	最佳拍档：北美	该演员和[color=#7CFC00]北美[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101011	最佳拍档：北美	该演员和[color=#7CFC00]北美[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101012	最佳拍档：北美	该演员和[color=#7CFC00]北美[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101013	最佳拍档：北美	该演员和[color=#7CFC00]北美[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101014	最佳拍档：北美	该演员和[color=#7CFC00]北美[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101015	最佳拍档：北美	该演员和[color=#7CFC00]北美[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101016	最佳拍档：北美	该演员和[color=#7CFC00]北美[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101017	最佳拍档：北美	该演员和[color=#7CFC00]北美[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101018	最佳拍档：北美	该演员和[color=#7CFC00]北美[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101019	最佳拍档：北美	该演员和[color=#7CFC00]北美[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101020	最佳拍档：北美	该演员和[color=#7CFC00]北美[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101101	最佳拍档：欧洲	该演员和[color=#7CFC00]欧洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101102	最佳拍档：欧洲	该演员和[color=#7CFC00]欧洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101103	最佳拍档：欧洲	该演员和[color=#7CFC00]欧洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101104	最佳拍档：欧洲	该演员和[color=#7CFC00]欧洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101105	最佳拍档：欧洲	该演员和[color=#7CFC00]欧洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101106	最佳拍档：欧洲	该演员和[color=#7CFC00]欧洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101107	最佳拍档：欧洲	该演员和[color=#7CFC00]欧洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101108	最佳拍档：欧洲	该演员和[color=#7CFC00]欧洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101109	最佳拍档：欧洲	该演员和[color=#7CFC00]欧洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101110	最佳拍档：欧洲	该演员和[color=#7CFC00]欧洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101111	最佳拍档：欧洲	该演员和[color=#7CFC00]欧洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101112	最佳拍档：欧洲	该演员和[color=#7CFC00]欧洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101113	最佳拍档：欧洲	该演员和[color=#7CFC00]欧洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101114	最佳拍档：欧洲	该演员和[color=#7CFC00]欧洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101115	最佳拍档：欧洲	该演员和[color=#7CFC00]欧洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101116	最佳拍档：欧洲	该演员和[color=#7CFC00]欧洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101117	最佳拍档：欧洲	该演员和[color=#7CFC00]欧洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101118	最佳拍档：欧洲	该演员和[color=#7CFC00]欧洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101119	最佳拍档：欧洲	该演员和[color=#7CFC00]欧洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101120	最佳拍档：欧洲	该演员和[color=#7CFC00]欧洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101201	最佳拍档：亚洲	该演员和[color=#7CFC00]亚洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101202	最佳拍档：亚洲	该演员和[color=#7CFC00]亚洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101203	最佳拍档：亚洲	该演员和[color=#7CFC00]亚洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101204	最佳拍档：亚洲	该演员和[color=#7CFC00]亚洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101205	最佳拍档：亚洲	该演员和[color=#7CFC00]亚洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101206	最佳拍档：亚洲	该演员和[color=#7CFC00]亚洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101207	最佳拍档：亚洲	该演员和[color=#7CFC00]亚洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101208	最佳拍档：亚洲	该演员和[color=#7CFC00]亚洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101209	最佳拍档：亚洲	该演员和[color=#7CFC00]亚洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101210	最佳拍档：亚洲	该演员和[color=#7CFC00]亚洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101211	最佳拍档：亚洲	该演员和[color=#7CFC00]亚洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101212	最佳拍档：亚洲	该演员和[color=#7CFC00]亚洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101213	最佳拍档：亚洲	该演员和[color=#7CFC00]亚洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101214	最佳拍档：亚洲	该演员和[color=#7CFC00]亚洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101215	最佳拍档：亚洲	该演员和[color=#7CFC00]亚洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101216	最佳拍档：亚洲	该演员和[color=#7CFC00]亚洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101217	最佳拍档：亚洲	该演员和[color=#7CFC00]亚洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101218	最佳拍档：亚洲	该演员和[color=#7CFC00]亚洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101219	最佳拍档：亚洲	该演员和[color=#7CFC00]亚洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101220	最佳拍档：亚洲	该演员和[color=#7CFC00]亚洲[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101301	最佳拍档：演技派	该演员和[color=#7CFC00]演技派[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101302	最佳拍档：演技派	该演员和[color=#7CFC00]演技派[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101303	最佳拍档：演技派	该演员和[color=#7CFC00]演技派[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
101304	最佳拍档：演技派	该演员和[color=#7CFC00]演技派[/color]演员一起拍摄时,属性提升[color=#FF8C00]+{0}%[/color]	
