int	string	string
304	PlayerInfoTabCareer_Rank2	
305	PlayerInfoTabCareer_Rank3	
306	PlayerInfoTabCareer_Rank4	
307	PlayerInfoTabCareer_Rank5	
308	PlayerInfoTabCareer_Rank6	
309	PlayerInfoTabCareer_Rank7	
310	PlayerInfoTabTrophy_Rank0	
311	PlayerInfoTabCareer_Rank8	
312	PlayerInfoTabTrophy_Rank00	
313	PlayerInfoTabTrophy_Rank11	
314	PlayerInfoTabTrophy_Rank22	
315	PlayerInfoTabTrophy_Rank3	
316	PlayerInfoTabTrophy_Rank1	
317	PlayerInfoTabTrophy_Rank4	
318	PlayerInfoTabTrophy_Rank5	
319	PlayerInfoTabTrophy_Rank6	
320	PlayerInfoTabTrophy_Rank7	
321	PlayerInfoTabTrophy_Rank2	
322	PlayerInfoTabTrophy_Rank8	
323	PlayerInfoTabFilm_Rank0	
324	PlayerInfoTabFilm_Rank1	
325	PlayerInfoTabFilm_Rank2	
326	PlayerInfoTabFilm_Rank3	
327	PlayerInfoTabFilm_Rank4	
328	PlayerInfoTabFilm_Rank5	
329	PlayerInfoTabFilm_Rank6	
330	PlayerInfoTabFilm_Rank7	
331	PlayerInfoTabFilm_Rank8	
332	PlayerInfoTabFilm_Rank9	
333	PlayerInfoTabActor_Rank0	
334	PlayerInfoTabActor_Rank1	
335	PlayerInfoTabActor_Rank1Value	
336	PlayerInfoTabActor_Rank2	
337	PlayerInfoTabActor_Rank2Value	
338	PlayerInfoTabActor_Rank3	
339	PlayerInfoTabActor_Rank3Value	
340	PlayerInfoTabActor_Rank4	
341	PlayerInfoTabActor_Rank4Value	
342	PlayerInfoTabActor_Rank5	
343	PlayerInfoTabActor_Rank5Value	
344	StoryFindTime	
345	StoryTitle	
346	StoryCollect	
347	StoryFind	
348	StoryCompleteAllChallenge	
349	StoryAchieve	
350	ZuiGaoPiaoFang	
351	StoryDesc1	
352	StoryDesc2	
353	StoryAchieveTarget1	
354	StoryAchieveTarget2	
355	StoryAchieveTarget3	
356	StorySou	
357	StoryRewardTitle	
358	StoryRemainNotEnough	
359	StoryContentEmpty	
360	StoryContentToMax	
361	StoryContentSpace	
362	OscarRewardNameDesc_7	
363	StoryContentBlockWord	
364	SendMsg	
365	StoryInputPromptText	
366	StoryAchievementDesc	
367	StoryAchievementTitle	
368	StoryGetReward	
369	OscarRewardNameDesc_8	
370	ProduceTime	
371	ProduceGrade	
372	ProduceLevel	
373	ProduceSkillType1	
374	ProduceSkillType2	
375	ProduceSkillType3	
376	ProduceSkillType4	
377	ProduceActorTitle	
378	ProduceOffActorTitle	
379	ProduceQuickBtnName	
380	ProduceQuickAwardBtnName	
381	ProduceStart	
382	ProduceItemStore	
383	ProduceUnlock	
384	TheBoxHasPut	
385	ProduceActorBusy	
386	ProduceActorFree	
387	ProduceOffActor	
388	OrderNeedTitle	
389	OrderNeed	
390	SureDeleteOrder	
391	OrderCompleteReward	
392	OrderExtraReward	
393	OrderNoneOrder	
394	OrderNewOrderWay	
395	OrderSortOrder	
396	OrderCooperationComfirmTitle	
397	OrderTheBoxHasPut	
398	OrderSureDeleteOrder	
399	OrderRefuseOrder	
400	RefuseOrder	
401	OrderComplete	
402	OrderNeedCompleteBox	
403	OrderRewardTitle	
404	OrderArealyGotReward	
405	OrderNeedCompleteBoxNum	
406	OrderCooperation	
407	VisitNextFansNum	
408	VisitStartBtnOk	
409	VisitAutoReceive	
410	VisitFansTomeetActor	
411	NeedCompleteBox	
412	VisitNextVisitActor	
413	VisitNextFans	
414	VisitHaveOtherFansWaiting	
415	VisitDonotHaveFans	
416	VisitFansWantMeet	
417	BusinessRemainRead	
418	BusinessSendName	
419	ArealyGotReward	
420	BusinessNextPage	
421	BusinessReadNewMsg	
422	BusinessDonotHaveBusiness	
423	BusinessGet	
424	MeetingNextNum	
425	MeetingInMeeting	
426	MeetingVisitCompany	
427	MeetingStartOkBtnText	
428	MeetingStartCancelBtnText	
429	NeedCompleteBoxNum	
430	MeetingMantianYaojia	
431	MeetingTaojiahuanjia	
432	MeetingChengjiao	
433	MeetingChengjiaoSure	
434	MeetingHuijue	
435	MeetingBye	
436	MeetingGameStop	
437	MeetingRewardTitle	
438	MeetingNext	
439	MeetingNextMeet	
440	MeetingNeedAddPiece	
441	TaskArrangement	
442	ActorExperciser	
443	ActorExperciserStart	
444	ActorExperciserOn	
445	ActorExperciseMaxLine	
446	ActorExperciseUnlock	
447	ActorExperciseQuick	
448	ActorExperciceCompleteDesc	
449	ActorExperciceKey	
450	MissionPanelTipMsg	
451	NoticeTitle	
452	NoticeServerClose	
453	RankText	
454	MarketOccupe	
455	MarketChangeHomeContent	
456	MarketChangeHomeTitle	
457	MarketAddFansTip	
458	MainTaskAddFansTip	
459	MarketAddFansInfo	
460	MarketLvUpNeedFans	
461	MarketShare	
462	MarketReward	
463	MarketActorPromot	
464	MarketNoSecretary	
465	MarketPublicityInfo	
466	MarketSelectActor	
467	MarketSelectActorForCity	
468	MarketMaxAsset	
469	StreetCinemaInfo	
470	StreetTitle	
471	OscarTitle	
472	StreetCongratulateSelf	
473	BagSelectNum	
474	BagNeedMoreItem	
475	BagSelectCompoundNum	
476	BagCompound	
477	BagSelectGive	
478	BagSelectGiveNum	
479	BagGive	
480	BagSelectResolveNum	
481	BagResolve	
482	BagSelectSaleNum	
483	BagSale	
484	BagSelectUseNum	
485	BagUse	
486	BagSelectActor	
487	ShopGive	
488	ShopDayLimit	
489	ShopWeekLimit	
490	RechargeTitle	
491	RechargeTipsMsg	
492	ShopAvailable	
493	OscarName	
494	OscarRewardNameDesc_6	
495	OscarRewardNameDesc_9	
496	OscarRewardValueDesc_7	
497	OscarRewardValueDesc_8	
498	OscarRewardValueDesc_9	
499	OscarRewardInfoDesc_6	
500	OscarRewardInfoDesc_7	
501	OscarRewardNoMovie	
502	OscarDanmuLong	
503	OscarDanmuSpace	
504	OscarDanmuBlockword	
505	OscarMovie	
506	SystemGoOtherFunction_Title	
507	SystemGoOtherFunction_Desc_1	
508	SystemGoOtherFunction_Desc_2	
509	SystemGoOtherFunction_Go_1	
510	SystemGoOtherFunction_Go_2	
511	SecretaryRemainAutoReadNum	
512	SecretaryRemainAutoVisitNum	
513	SecretaryRemainAutoPublicizeNum	
514	SecretaryForeverAgent	
515	SystemDisAllowHaveNumber	
516	SystemDisAllowHaveStartLastNumber	
517	StateText	
518	SexTip	
519	LanguageSettings	
520	FeedBackSettings	
521	SwitchAccount	
522	SwitchLanguage	
523	SureaSwitchAccount	
524	MailTitle	
525	DeleteRead	
526	ToReader	
527	ReawrdMsg	
